Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Hyundai,Excel,1992,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,25,1439,2000
Hyundai,Excel,1992,regular unleaded,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,25,1439,2000
Hyundai,Excel,1992,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,25,1439,2000
Hyundai,Excel,1993,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,25,1439,2000
Hyundai,Excel,1993,regular unleaded,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,1439,2000
Hyundai,Excel,1993,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,25,1439,2000
Hyundai,Excel,1993,regular unleaded,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,25,1439,2000
Hyundai,Excel,1994,regular unleaded,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,1439,2000
Hyundai,Excel,1994,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,33,24,1439,2000
Hyundai,Excel,1994,regular unleaded,81,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,24,1439,2000
Lotus,Exige,2009,premium unleaded (recommended),257,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,26,20,613,74995
Lotus,Exige,2009,premium unleaded (recommended),240,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,26,20,613,65690
Lotus,Exige,2010,premium unleaded (recommended),240,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,26,20,613,65690
Lotus,Exige,2011,premium unleaded (recommended),240,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,26,20,613,65690
Lotus,Exige,2011,premium unleaded (recommended),257,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,26,20,613,70750
Lotus,Exige,2011,premium unleaded (recommended),257,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,26,20,613,74950
Infiniti,EX,2011,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,35200
Infiniti,EX,2011,premium unleaded (recommended),297,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,36600
Infiniti,EX,2011,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,190,37400
Infiniti,EX,2011,premium unleaded (recommended),297,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,190,38800
Infiniti,EX,2012,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,190,38100
Infiniti,EX,2012,premium unleaded (recommended),297,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,37200
Infiniti,EX,2012,premium unleaded (recommended),297,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,35800
Infiniti,EX,2012,premium unleaded (recommended),297,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,190,39500
Infiniti,EX,2013,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,17,190,36900
Infiniti,EX,2013,premium unleaded (recommended),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,24,17,190,38300
Infiniti,EX,2013,premium unleaded (recommended),325,6,AUTOMATIC,rear wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,17,190,39250
Infiniti,EX,2013,premium unleaded (recommended),325,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Midsize,4dr SUV,24,17,190,40650
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,58185
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,62025
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,62985
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,22,16,5657,59375
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,14,5657,66025
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,57795
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,14,5657,60835
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,14,5657,64945
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,22,16,5657,45435
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,63375
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,48360
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,22,16,5657,60335
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,48145
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,62295
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,22,16,5657,55145
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,14,5657,51070
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,22,16,5657,41135
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,14,5657,47330
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,44055
Ford,Expedition,2016,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,44410
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,20,15,5657,58021
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,49150
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,20,15,5657,62590
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,63307
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,20,15,5657,65957
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,58410
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,46225
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,59940
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,15,5657,51861
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,15,5657,61061
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,15,5657,65510
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,66347
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,20,15,5657,62860
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,20,15,5657,48936
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,21,15,5657,55370
Ford,Expedition,2017,regular unleaded,365,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,15,5657,68996
Ford,Explorer Sport Trac,2008,regular unleaded,292,8,AUTOMATIC,all wheel drive,4,N/A,Compact,Crew Cab Pickup,19,13,5657,31320
Ford,Explorer Sport Trac,2008,regular unleaded,292,8,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,19,13,5657,31320
Ford,Explorer Sport Trac,2008,regular unleaded,210,6,AUTOMATIC,all wheel drive,4,N/A,Compact,Crew Cab Pickup,19,13,5657,30015
Ford,Explorer Sport Trac,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,19,13,5657,27925
Ford,Explorer Sport Trac,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,20,14,5657,25400
Ford,Explorer Sport Trac,2008,regular unleaded,292,8,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,20,13,5657,28800
Ford,Explorer Sport Trac,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,19,13,5657,30015
Ford,Explorer Sport Trac,2008,regular unleaded,292,8,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,20,13,5657,26710
Ford,Explorer Sport Trac,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,20,14,5657,27490
Ford,Explorer Sport Trac,2008,regular unleaded,292,8,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,19,13,5657,29235
Ford,Explorer Sport Trac,2009,regular unleaded,292,8,AUTOMATIC,rear wheel drive,4,"Crossover,Performance",Compact,Crew Cab Pickup,21,15,5657,31145
Ford,Explorer Sport Trac,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,20,14,5657,29835
Ford,Explorer Sport Trac,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,13,5657,28510
Ford,Explorer Sport Trac,2009,regular unleaded,292,8,AUTOMATIC,four wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,14,5657,33670
Ford,Explorer Sport Trac,2009,regular unleaded,292,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Compact,Crew Cab Pickup,19,14,5657,33670
Ford,Explorer Sport Trac,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,20,14,5657,29835
Ford,Explorer Sport Trac,2009,regular unleaded,292,8,AUTOMATIC,four wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,14,5657,29820
Ford,Explorer Sport Trac,2009,regular unleaded,292,8,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,21,15,5657,31145
Ford,Explorer Sport Trac,2009,regular unleaded,292,8,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,21,15,5657,27295
Ford,Explorer Sport Trac,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,13,5657,32360
Ford,Explorer Sport Trac,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,20,14,5657,25985
Ford,Explorer Sport Trac,2009,regular unleaded,210,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,13,5657,32360
Ford,Explorer Sport Trac,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,20,14,5657,33065
Ford,Explorer Sport Trac,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,13,5657,35590
Ford,Explorer Sport Trac,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Crossover,Compact,Crew Cab Pickup,20,14,5657,28210
Ford,Explorer Sport Trac,2010,regular unleaded,210,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,13,5657,35590
Ford,Explorer Sport Trac,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Crossover,Compact,Crew Cab Pickup,19,13,5657,30735
Ford,Explorer Sport,2001,regular unleaded,203,6,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,18,14,5657,24055
Ford,Explorer Sport,2001,regular unleaded,203,6,MANUAL,rear wheel drive,2,N/A,Midsize,2dr SUV,20,16,5657,21035
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,20,15,5657,24615
Ford,Explorer Sport,2002,regular unleaded,203,6,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,18,14,5657,24240
Ford,Explorer Sport,2002,regular unleaded,203,6,MANUAL,rear wheel drive,2,N/A,Midsize,2dr SUV,20,16,5657,21220
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,13,5657,26075
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,20,15,5657,22265
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,20,15,5657,23055
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,13,5657,27780
Ford,Explorer Sport,2002,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,13,5657,25285
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,19,14,5657,23835
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,14,5657,25565
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,19,14,5657,22545
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,19,14,5657,25595
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,14,5657,28760
Ford,Explorer Sport,2003,regular unleaded,203,6,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,17,14,5657,24890
Ford,Explorer Sport,2003,regular unleaded,203,6,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,18,14,5657,26915
Ford,Explorer Sport,2003,regular unleaded,203,6,MANUAL,rear wheel drive,2,N/A,Midsize,2dr SUV,20,15,5657,21870
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,17,5657,33000
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,17,5657,40200
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,24,17,5657,38200
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,17,5657,32700
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,30700
Ford,Explorer,2015,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,43100
Ford,Explorer,2015,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,23,17,5657,35000
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,35400
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,41300
Ford,Explorer,2016,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,5657,52970
Ford,Explorer,2016,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,5657,43500
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31050
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33050
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,43300
Ford,Explorer,2016,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33400
Ford,Explorer,2017,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,53235
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33310
Ford,Explorer,2017,regular unleaded,280,4,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,27,19,5657,41525
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33625
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31160
Ford,Explorer,2017,regular unleaded,365,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,45205
Ford,Explorer,2017,flex-fuel (unleaded/E85),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,35775
Ford,Explorer,2017,regular unleaded,280,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,25,18,5657,43675
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,19,436,2000
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,four wheel drive,2,Hatchback,Compact,2dr Hatchback,22,17,436,2000
Mitsubishi,Expo,1993,regular unleaded,113,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,26,21,436,2000
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,26,19,436,2000
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,22,17,436,2000
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,22,17,436,2000
Mitsubishi,Expo,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,26,19,436,2000
Mitsubishi,Expo,1994,regular unleaded,136,4,MANUAL,four wheel drive,4,Hatchback,Compact,4dr Hatchback,22,18,436,2000
Mitsubishi,Expo,1994,regular unleaded,136,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,24,18,436,2000
Mitsubishi,Expo,1994,regular unleaded,113,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,21,436,2000
Mitsubishi,Expo,1994,regular unleaded,136,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,25,19,436,2000
Mitsubishi,Expo,1994,regular unleaded,136,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,25,19,436,2000
Mitsubishi,Expo,1995,regular unleaded,136,4,AUTOMATIC,four wheel drive,4,Hatchback,Compact,4dr Hatchback,21,17,436,2000
Mitsubishi,Expo,1995,regular unleaded,136,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,24,18,436,2000
Chevrolet,Express Cargo,2014,flex-fuel (unleaded/E85),310,8,AUTOMATIC,all wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,1385,32760
Chevrolet,Express Cargo,2014,regular unleaded,195,6,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,19,14,1385,27710
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310,8,AUTOMATIC,all wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,13,1385,34525
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,11,1385,34160
Chevrolet,Express,2014,flex-fuel (unleaded/E85),310,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,13,1385,30970
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,17,11,1385,36030
Chevrolet,Express,2014,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,11,1385,31865
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,11,1385,32190
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,11,1385,34485
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,11,1385,35915
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,17,11,1385,36700
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,17,11,1385,36355
Chevrolet,Express,2015,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,17,11,1385,34015
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,16,11,1385,37500
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,11,1385,32990
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,11,1385,35285
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,11,1385,36715
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,11,1385,34815
Chevrolet,Express,2016,flex-fuel (unleaded/E85),285,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Passenger Van,16,11,1385,37155
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,15,5657,22295
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,5657,26160
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,13,5657,23830
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,15,5657,22315
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,13,5657,25730
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,15,5657,20490
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,4,N/A,Large,Extended Cab Pickup,19,15,5657,25160
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,5657,26460
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,15,5657,22615
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,15,5657,23160
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,13,5657,26575
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,15,5657,19910
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,13,5657,26030
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,19,15,5657,19610
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,14,5657,22595
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Extended Cab Pickup,18,14,5657,25460
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,5657,28975
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,13,5657,23285
Ford,F-150 Heritage,2004,regular unleaded,231,8,AUTOMATIC,four wheel drive,4,N/A,Large,Extended Cab Pickup,17,13,5657,29275
Ford,F-150 Heritage,2004,regular unleaded,202,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,13,5657,22985
Ford,F-150 SVT Lightning,1995,regular unleaded,240,8,AUTOMATIC,rear wheel drive,2,N/A,Large,Regular Cab Pickup,15,11,5657,4508
Ford,F-150 SVT Lightning,1999,regular unleaded,360,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,12,5657,5691
Ford,F-150 SVT Lightning,2000,regular unleaded,360,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,12,5657,5860
Ford,F-150,2015,regular unleaded,325,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23,18,5657,45090
